state_code,state_name,service_type,year,quarter,avg_d_Mbps,avg_u_Mbps,avg_lat_ms,tests
26,Pernambuco,fixed,2019,2,34.82987669990213,13.138422944401563,19.584734500950912,125669
27,Alagoas,fixed,2019,2,24.4133596280538,9.819925782322262,38.76207795772715,29144
28,Sergipe,fixed,2019,2,27.08340543536684,8.650577667293739,46.89995968825585,29768
29,Bahia,fixed,2019,2,34.949532694030864,14.891801414694067,25.427790668003823,168517
31,Minas Gerais,fixed,2019,2,39.49410669746244,17.25570481875488,26.508873394677202,322988
32,Espírito Santo,fixed,2019,2,34.20171946052699,12.445236078524045,23.014043853282246,59243
33,Rio de Janeiro,fixed,2019,2,43.744008322628446,16.066908259400506,19.468993989053843,349529
35,São Paulo,fixed,2019,2,52.19755534896647,25.37720768511434,19.90208773820591,1093959
41,Paraná,fixed,2019,2,35.30871434809823,19.264223030902926,23.345298573002033,206097
42,Santa Catarina,fixed,2019,2,32.90523076965606,13.644651987858884,21.962996135409927,180873
43,Rio Grande do Sul,fixed,2019,2,36.907703548481614,14.143589005043847,22.449142964776794,191124
50,Mato Grosso do Sul,fixed,2019,2,29.369112468148668,12.665077717248048,41.40257885950268,45524
51,Mato Grosso,fixed,2019,2,22.547942619280246,8.804943311349945,33.73524263149324,49128
52,Goiás,fixed,2019,2,38.42287777153449,14.709181673157529,33.59497006452113,154833
53,Distrito Federal,fixed,2019,2,49.754250864996656,12.607415059990842,22.97410865422491,93931
11,Rondônia,fixed,2019,3,39.44137252906977,17.663210295542637,21.99605135658915,41280
12,Acre,fixed,2019,3,36.58653739641246,6.161487254799119,31.298437008287003,9533
13,Amazonas,fixed,2019,3,50.21517350624874,17.25625407794655,31.26370347102246,89138
14,Roraima,fixed,2019,3,48.256483025450635,11.064637473721877,19.08655007380239,22357
15,Pará,fixed,2019,3,31.99225289547457,18.588225094112936,31.821393672406888,124850
16,Amapá,fixed,2019,3,46.02546222844403,35.50159195312905,18.125576813397625,19287
17,Tocantins,fixed,2019,3,39.746856051007484,21.479321902971346,29.14219152327625,24467
21,Maranhão,fixed,2019,3,29.637741819523413,13.709452809126944,28.21989612994163,105709
22,Piauí,fixed,2019,3,40.2799033001327,21.640891560818396,23.618800402490777,68573
23,Ceará,fixed,2019,3,36.55826936124533,19.11317185185657,15.510032203708363,313939
24,Rio Grande do Norte,fixed,2019,3,33.00372403588885,13.466086224012253,14.81067589414868,105771
25,Paraíba,fixed,2019,3,33.935022970021365,17.367815983806572,22.71233468545232,124989
26,Pernambuco,fixed,2019,3,30.026380681598393,14.32721875040295,15.662350263690637,310212
27,Alagoas,fixed,2019,3,22.617017002391865,11.71015832396761,25.98906371574306,69402
28,Sergipe,fixed,2019,3,24.416515249218627,9.788021895048528,37.231172890278,60790
29,Bahia,fixed,2019,3,31.271890155747887,14.770950138663235,22.07896266979965,417919
31,Minas Gerais,fixed,2019,3,39.6852160991342,19.804914683591917,23.024351890678574,648656
32,Espírito Santo,fixed,2019,3,35.493406757923296,15.074326016360423,19.25937435770954,121635
33,Rio de Janeiro,fixed,2019,3,41.80383872018723,17.219544046676866,15.080007982200236,736639
35,São Paulo,fixed,2019,3,50.04533648334656,26.491082185129383,16.177499795806185,1995653
41,Paraná,fixed,2019,3,36.67517720383101,22.06446955745213,18.162650680943152,460244
42,Santa Catarina,fixed,2019,3,34.615297068435886,17.04314973092203,17.2358993902439,346368
43,Rio Grande do Sul,fixed,2019,3,37.64537358850414,17.00845432972543,18.239638461951195,410026
50,Mato Grosso do Sul,fixed,2019,3,28.098192113796124,11.78854986864216,32.75746136186126,84502
51,Mato Grosso,fixed,2019,3,26.28763303449003,10.44059324965721,24.97219702563021,94810
52,Goiás,fixed,2019,3,38.562305881439435,17.608426012593,26.348121638219475,283332
53,Distrito Federal,fixed,2019,3,51.69570940279289,14.010765333831506,21.22866140471441,149881
11,Rondônia,fixed,2019,4,45.244978809283545,16.966159603094514,20.353298736245254,83244
12,Acre,fixed,2019,4,50.056789223782005,7.609182390586293,30.682235755573906,19376
13,Amazonas,fixed,2019,4,55.975791081152884,21.472442694913003,27.367439234958162,150580
14,Roraima,fixed,2019,4,53.09921438471292,12.011484415086551,15.991271268909793,33911
15,Pará,fixed,2019,4,34.4964113503559,23.085485876899476,30.56912222975652,269877
16,Amapá,fixed,2019,4,47.51196418133866,40.13243495616223,19.793356618433247,28058
17,Tocantins,fixed,2019,4,42.51983982373437,22.263982598893218,25.674605451936873,48790
21,Maranhão,fixed,2019,4,31.58738720476342,15.490945592885886,22.88081102274,232102
22,Piauí,fixed,2019,4,39.57836729822361,23.732731076449507,21.13690938499797,140341
23,Ceará,fixed,2019,4,36.462030336193465,21.096974356471254,13.048492010481427,583890
24,Rio Grande do Norte,fixed,2019,4,32.45504741385276,15.89624019266347,14.239246877753736,216751
25,Paraíba,fixed,2019,4,33.97521429317125,19.18019014256052,21.77727770109076,258627
26,Pernambuco,fixed,2019,4,31.039743517228786,16.74909919096464,14.239121937821535,662641
27,Alagoas,fixed,2019,4,22.03251725011366,12.537924407352081,25.116068065207507,153970
28,Sergipe,fixed,2019,4,23.647258364768437,10.78078888333409,29.251574785256555,110015
29,Bahia,fixed,2019,4,31.724043569177148,15.571478572949449,20.22232341867887,812501
31,Minas Gerais,fixed,2019,4,41.70888945064074,21.63127746626084,21.281234253925454,1174896
32,Espírito Santo,fixed,2019,4,35.94755138685812,16.96390863103682,18.493922266110904,229115
33,Rio de Janeiro,fixed,2019,4,42.13805410678816,19.3702171444356,13.576148358528533,1310501
35,São Paulo,fixed,2019,4,49.2754978588655,28.063205399336763,14.282021186394697,3409641
41,Paraná,fixed,2019,4,39.58966358760823,23.873041520381324,16.698939047873345,831423
42,Santa Catarina,fixed,2019,4,36.13244264125489,18.73662864960344,16.209168889042818,606333
43,Rio Grande do Sul,fixed,2019,4,39.27087600540754,18.865490776248436,17.313181318067613,778913
50,Mato Grosso do Sul,fixed,2019,4,31.514820946007056,14.373802466009465,29.718223749660847,165855
51,Mato Grosso,fixed,2019,4,30.547888279752186,12.558658781339288,21.68562208525449,189339
52,Goiás,fixed,2019,4,41.3081254604353,21.137730086707013,21.39918815364733,526947
53,Distrito Federal,fixed,2019,4,55.333891434052084,15.410271451592697,19.771661129424572,231463
11,Rondônia,mobile,2019,1,19.013382915095566,9.524691847614093,129.7112209075543,7691
12,Acre,mobile,2019,1,17.706992206872123,9.54431455897981,118.61105207226355,2823
13,Amazonas,mobile,2019,1,16.343097884604926,8.70874343357442,146.4428190766219,18389
14,Roraima,mobile,2019,1,13.150183967841096,8.051461574840387,218.3052731142114,4229
15,Pará,mobile,2019,1,15.821726659336266,7.8806724310275875,102.89241803278688,40016
16,Amapá,mobile,2019,1,20.38993197996309,9.732635908252043,77.31795412602162,3793
17,Tocantins,mobile,2019,1,19.691097702431406,9.676101494534908,83.58844523756413,4483
21,Maranhão,mobile,2019,1,15.124615407703851,7.255628864432216,112.10695347673837,19990
22,Piauí,mobile,2019,1,16.17508635956621,8.432542135110934,102.44871157098797,10051
23,Ceará,mobile,2019,1,19.14022853732701,9.077767256813209,59.344709994600585,35189
24,Rio Grande do Norte,mobile,2019,1,16.703400113938475,7.888038454234715,71.11878085833649,10532
25,Paraíba,mobile,2019,1,17.317233720520942,7.969147483280535,65.10679338261176,14205
26,Pernambuco,mobile,2019,1,18.430933715432012,8.829792635048,60.69611692219516,34895
27,Alagoas,mobile,2019,1,17.74855076991743,8.24422796250837,72.39868332961393,8962
28,Sergipe,mobile,2019,1,16.19914568919638,7.774480574773816,84.82663650878126,7516
29,Bahia,mobile,2019,1,21.015858014514418,8.594311197053976,79.42914592995486,64901
31,Minas Gerais,mobile,2019,1,19.972623225846938,8.349600790720539,57.4819002395172,95609
32,Espírito Santo,mobile,2019,1,22.785656435771518,9.911996833807187,60.610687516154044,15476
33,Rio de Janeiro,mobile,2019,1,22.07268135141362,9.10358327024981,37.32319060000658,121532
35,São Paulo,mobile,2019,1,22.250037284984938,8.584468764522555,41.073081560295215,307711
41,Paraná,mobile,2019,1,23.563348221654547,9.374187718608763,46.94753389663981,50890
42,Santa Catarina,mobile,2019,1,21.923522304015016,8.666438748276976,56.24591606299674,34097
43,Rio Grande do Sul,mobile,2019,1,26.186272396774335,8.764777662715373,60.85123165733927,45386
50,Mato Grosso do Sul,mobile,2019,1,20.45145912518854,9.500991779788837,98.85482654600301,13260
51,Mato Grosso,mobile,2019,1,19.144049639103457,9.327994048372801,95.17696593643156,15794
52,Goiás,mobile,2019,1,19.440874043014297,9.425557065793502,61.10336623401098,42451
53,Distrito Federal,mobile,2019,1,24.72984976231052,11.068766615839985,53.72069243878375,22298
11,Rondônia,mobile,2019,2,20.118243027888447,9.950212749003985,113.83612217795485,7530
12,Acre,mobile,2019,2,19.797860096788387,10.19252221733392,105.85613726352838,2273
13,Amazonas,mobile,2019,2,17.157884760081846,9.040562009108312,112.78219259454822,15151
14,Roraima,mobile,2019,2,10.759344391785149,7.355210426540285,208.0878357030016,3165
15,Pará,mobile,2019,2,14.62621020491674,7.705014385092386,91.45056501621077,31769
16,Amapá,mobile,2019,2,17.49998634812287,8.05872013651877,77.74880546075086,2930
17,Tocantins,mobile,2019,2,21.036509290540543,10.613986204954955,82.29420045045045,3552
21,Maranhão,mobile,2019,2,14.517946662491518,7.3735973592192465,82.01184698084651,19161
22,Piauí,mobile,2019,2,16.88019659645365,8.451565869332379,93.45555158871832,8403
23,Ceará,mobile,2019,2,19.36710433902744,9.055248883995,52.304356883518835,33602
24,Rio Grande do Norte,mobile,2019,2,16.77706298625173,8.11690024512416,57.94990941063626,9383
25,Paraíba,mobile,2019,2,16.5143164258794,7.47860403580402,63.594064070351756,12736
26,Pernambuco,mobile,2019,2,18.00965990625287,8.561060292270458,55.05946508991759,32641
27,Alagoas,mobile,2019,2,17.847805865750402,8.384218799852743,64.46938274634924,8149
28,Sergipe,mobile,2019,2,16.860895184524626,7.677122513376321,73.58608862669776,7289
29,Bahia,mobile,2019,2,20.100109129624702,8.238490338035668,70.7841540236004,56355
31,Minas Gerais,mobile,2019,2,19.400063447009664,8.338609452158865,55.60582239480015,94772
32,Espírito Santo,mobile,2019,2,22.858273787246297,10.175226212753707,56.63473441773427,13894
33,Rio de Janeiro,mobile,2019,2,21.617644487816417,9.324563393490823,36.64017878265572,118356
35,São Paulo,mobile,2019,2,21.51369696343662,8.74268153570869,39.81477396545922,300109
41,Paraná,mobile,2019,2,22.689919990296954,9.151481250884393,48.286866522468614,49469
42,Santa Catarina,mobile,2019,2,22.047108092632648,8.63789276625525,52.49061585443441,31436
43,Rio Grande do Sul,mobile,2019,2,25.93881593960451,8.792532642731523,57.87296787200275,46626
50,Mato Grosso do Sul,mobile,2019,2,20.171715650847187,9.029745683770978,89.00281056773468,12453
51,Mato Grosso,mobile,2019,2,17.99270443649132,8.887742926598689,82.11060841380242,14809
52,Goiás,mobile,2019,2,19.847744135367265,9.827077374695552,54.07386232534291,39005
53,Distrito Federal,mobile,2019,2,23.877592889400518,11.156405605242185,46.18174975648632,22586
11,Rondônia,mobile,2019,3,22.736825065655093,11.122332360665308,104.97548876568428,6854
12,Acre,mobile,2019,3,19.839612147297945,10.93098087039694,103.40985174557628,2091
13,Amazonas,mobile,2019,3,17.83194561977463,9.590410468920393,99.29312977099237,13755
14,Roraima,mobile,2019,3,13.29107258064516,8.3593706171108,138.07748948106592,2852
15,Pará,mobile,2019,3,15.524685173545636,8.544151546895732,83.07497031915636,28638
16,Amapá,mobile,2019,3,17.65950456405414,8.345733711048158,86.25401322001889,3177
17,Tocantins,mobile,2019,3,23.23311340879408,11.78464954288202,66.95428820200262,4594
21,Maranhão,mobile,2019,3,16.188644009273418,8.375693385290782,74.15567503576185,20273
22,Piauí,mobile,2019,3,18.875401035537774,10.069674276300306,83.91515650741351,8498
23,Ceará,mobile,2019,3,21.602478872517615,9.864725176169124,52.85199231262011,39025
24,Rio Grande do Norte,mobile,2019,3,18.85064280375384,9.510024084378374,56.18146333361017,12041
25,Paraíba,mobile,2019,3,18.082768011936906,7.978847378144095,63.55677135142817,14074
26,Pernambuco,mobile,2019,3,19.93815139288651,9.529204615542762,55.08084909539474,38912
27,Alagoas,mobile,2019,3,20.35658277210515,9.192067564631762,61.07679774060395,9206
28,Sergipe,mobile,2019,3,19.056576556504517,8.657454016586211,75.88847629657135,8079
29,Bahia,mobile,2019,3,22.17509281565757,8.942564722730527,73.97898003023312,62845
31,Minas Gerais,mobile,2019,3,20.925693066461378,9.035970048755452,53.682966384398256,97425
32,Espírito Santo,mobile,2019,3,23.960214127748145,10.654332054117342,57.31410173019383,15374
33,Rio de Janeiro,mobile,2019,3,23.94766513726122,10.493226552813521,32.28124014934469,142757
35,São Paulo,mobile,2019,3,23.82462856577405,9.71045128868726,36.457993210224245,328435
41,Paraná,mobile,2019,3,24.462308261082363,10.024698556145994,46.11961613760313,57208
42,Santa Catarina,mobile,2019,3,23.921508513119537,9.71420641399417,51.14446064139942,34300
43,Rio Grande do Sul,mobile,2019,3,28.239847365895788,9.519681047884081,60.61972939257269,52105
50,Mato Grosso do Sul,mobile,2019,3,22.760873247663554,10.019001898364486,87.73233060747664,13696
51,Mato Grosso,mobile,2019,3,20.47928727390181,9.764102002583979,75.7374031007752,15480
52,Goiás,mobile,2019,3,21.996637322972802,10.610744704850232,55.34786314074445,39895
53,Distrito Federal,mobile,2019,3,26.053497399375846,11.9595260462511,42.25410098423622,24994
11,Rondônia,mobile,2019,4,21.59154737964656,11.16890752589884,99.46922608165752,6564
12,Acre,mobile,2019,4,18.179449653702715,10.758550879062334,99.72935535428876,1877
13,Amazonas,mobile,2019,4,18.67245815450644,9.712003862660943,78.53712446351932,13980
14,Roraima,mobile,2019,4,14.223436295054483,8.288982397317685,139.30553227158424,2386
15,Pará,mobile,2019,4,16.022967272865333,8.89251767341205,77.52693724135312,26339
16,Amapá,mobile,2019,4,17.508092696629216,8.295446629213483,86.11985018726591,2136
17,Tocantins,mobile,2019,4,23.773657409568262,11.607000933488916,64.51085180863477,4285
21,Maranhão,mobile,2019,4,18.10281298985708,9.469453146611341,71.10223605348087,17352
22,Piauí,mobile,2019,4,18.203529025744572,10.367902826855126,81.5532559313478,7924
23,Ceará,mobile,2019,4,22.82915641153391,10.340147350065392,44.45410101513359,32114
24,Rio Grande do Norte,mobile,2019,4,21.909013544617565,9.742212021954673,54.09375,11296
25,Paraíba,mobile,2019,4,19.355756852972586,8.861529583481666,58.95201139195443,14045
26,Pernambuco,mobile,2019,4,20.609885179943948,9.92782166541802,52.68126196620328,36039
27,Alagoas,mobile,2019,4,21.524228813559326,9.722381355932205,55.83507170795306,9204
28,Sergipe,mobile,2019,4,18.25180947542233,9.383395020957703,75.40238790804014,7873
29,Bahia,mobile,2019,4,22.612699817378093,9.592525797477428,66.89459131948593,58591
31,Minas Gerais,mobile,2019,4,22.292201515595753,9.155190667358307,48.76899569227994,88678
32,Espírito Santo,mobile,2019,4,24.59582955749868,11.236546237413885,50.35386857445681,15096
33,Rio de Janeiro,mobile,2019,4,24.977161101240387,10.92522393437723,29.84892815037444,120446
35,São Paulo,mobile,2019,4,24.197457867517794,9.779850855962723,35.46179999658639,292945
41,Paraná,mobile,2019,4,25.758876276309486,10.368516329389212,42.1484573703417,54258
42,Santa Catarina,mobile,2019,4,25.096328961084087,10.24830756312254,47.62546328468844,34536
43,Rio Grande do Sul,mobile,2019,4,28.862053301368494,9.579748636499849,59.00293676955349,50055
50,Mato Grosso do Sul,mobile,2019,4,22.51326185188022,9.951590947384544,82.87715401700237,13057
51,Mato Grosso,mobile,2019,4,20.21679776156407,10.063567471842457,76.54197067365588,14117
52,Goiás,mobile,2019,4,22.591618770613135,10.509120939050042,52.987249071597375,38507
53,Distrito Federal,mobile,2019,4,27.275453488847965,12.199548270922856,41.51135666052793,24435
