state_code,state_name,service_type,year,quarter,avg_d_Mbps,avg_u_Mbps,avg_lat_ms,tests
28,Sergipe,fixed,2024,2,183.22110518104805,114.64426702444655,8.646577949734006,64099
29,Bahia,fixed,2024,2,154.64522505499812,106.89285831651621,9.444786810250456,571838
31,Minas Gerais,fixed,2024,2,204.30975913571754,135.02435256189818,12.568464867033471,697920
32,Espírito Santo,fixed,2024,2,192.01164447357922,118.59602700507324,12.843049934446787,140344
33,Rio de Janeiro,fixed,2024,2,211.80430841652054,120.95683059620501,9.715790666332724,838470
35,São Paulo,fixed,2024,2,223.1603865797546,130.60112797881516,10.305674367331289,2086400
41,Paraná,fixed,2024,2,206.39137001550392,145.11865097855875,9.266782222402906,541153
42,Santa Catarina,fixed,2024,2,218.13066124305743,129.3010239788858,9.53634246069266,319406
43,Rio Grande do Sul,fixed,2024,2,201.68839192500292,127.25942242163302,10.323348612038647,438737
50,Mato Grosso do Sul,fixed,2024,2,198.5088282283106,134.31236428998227,13.754665047164728,102089
51,Mato Grosso,fixed,2024,2,191.44049329601492,130.18919469545517,15.502892176462748,112545
52,Goiás,fixed,2024,2,222.6055038495943,144.9191174212583,11.080773999152555,318605
53,Distrito Federal,fixed,2024,2,269.8695483904123,136.89197520865025,8.627040249969165,194584
11,Rondônia,fixed,2024,3,220.32451605093098,155.89143366253853,12.573792478793262,57411
12,Acre,fixed,2024,3,244.97329334658863,158.06474144850694,13.511248573216982,27159
13,Amazonas,fixed,2024,3,215.5914151651237,118.99409775459446,28.29037584634517,144740
14,Roraima,fixed,2024,3,169.91142172241845,116.64880313733637,30.17738416787866,19252
15,Pará,fixed,2024,3,196.41382802643182,143.83971486959575,17.288947949567316,233658
16,Amapá,fixed,2024,3,183.1316369255151,131.3044205229794,23.780586370839938,12620
17,Tocantins,fixed,2024,3,198.63348879330945,136.74892399044208,17.206594982078855,41850
21,Maranhão,fixed,2024,3,209.13545582550117,149.61383872517246,11.501192184823372,172792
22,Piauí,fixed,2024,3,178.87121275556385,133.9525188862229,11.153877099466962,69601
23,Ceará,fixed,2024,3,170.5701519213785,131.07729026643372,7.115456766565886,310246
24,Rio Grande do Norte,fixed,2024,3,195.3785913738718,138.24485495628366,8.04609446118454,141709
25,Paraíba,fixed,2024,3,162.49007750860628,108.1409709981709,10.296823457056366,125199
26,Pernambuco,fixed,2024,3,172.09293238207448,123.4658691769012,8.771454363434666,406549
27,Alagoas,fixed,2024,3,165.89813794113337,117.99750114706889,10.166564162639723,102435
28,Sergipe,fixed,2024,3,188.19137676937598,117.41159226739974,8.428698423118478,73119
29,Bahia,fixed,2024,3,165.5515838099717,114.86418905114392,9.39703880488888,684656
31,Minas Gerais,fixed,2024,3,217.26627153013646,143.78202789753738,11.912612315967094,780499
32,Espírito Santo,fixed,2024,3,203.5191980379168,125.94426050913222,12.76933219772247,158505
33,Rio de Janeiro,fixed,2024,3,220.92941438355436,123.58602558686593,9.295445321116123,941186
35,São Paulo,fixed,2024,3,234.0113439071493,138.94071902909536,9.868998251099688,2358625
41,Paraná,fixed,2024,3,215.41836745006435,152.99083572155382,9.207674086396759,608333
42,Santa Catarina,fixed,2024,3,232.68367551078052,143.28845795983955,9.138225382314149,364687
43,Rio Grande do Sul,fixed,2024,3,218.21191319021145,137.7492474865057,9.883063586576144,481501
50,Mato Grosso do Sul,fixed,2024,3,206.5797528903684,138.67499321606908,14.248171307751136,111145
51,Mato Grosso,fixed,2024,3,207.33958820052203,137.9527285352372,14.26012590204207,130260
52,Goiás,fixed,2024,3,238.7839456242842,154.40474237401992,11.149254470971721,363232
53,Distrito Federal,fixed,2024,3,288.46296387843176,158.54266539344414,8.708787071894225,217820
11,Rondônia,fixed,2024,4,228.51524735201014,158.61309604170137,12.617856377787827,42013
12,Acre,fixed,2024,4,242.90419752193617,154.70971396200943,20.150805129688553,20742
13,Amazonas,fixed,2024,4,225.7733744520687,125.93347206244104,32.49924168161725,108134
14,Roraima,fixed,2024,4,172.56678446080795,114.9602170531966,32.1466519854105,14531
15,Pará,fixed,2024,4,205.66188525716643,149.00633553603535,16.744196433684163,174634
16,Amapá,fixed,2024,4,205.12166317577135,161.6118582885178,24.77639399943391,10599
17,Tocantins,fixed,2024,4,200.51481097617219,132.13388009223672,19.978662567255956,32525
21,Maranhão,fixed,2024,4,216.92054123764188,157.15354726473817,11.549029659465397,136550
22,Piauí,fixed,2024,4,193.08605801031445,139.88220725336882,12.402096157045417,60110
23,Ceará,fixed,2024,4,183.56952818724326,138.8620723552662,7.239622568394947,258060
24,Rio Grande do Norte,fixed,2024,4,206.45173707823477,145.17776625709445,7.941051956923233,118579
25,Paraíba,fixed,2024,4,170.74266848875232,113.65974591261869,11.520151282354332,101532
26,Pernambuco,fixed,2024,4,182.13069647076293,130.14691534866304,9.7745826501233,309812
27,Alagoas,fixed,2024,4,171.788165242073,125.63745357119731,10.85119471605258,92658
28,Sergipe,fixed,2024,4,208.38561132246224,132.47163240543668,9.321238834235533,59669
29,Bahia,fixed,2024,4,172.88743685482478,120.19478979227803,10.096367263172027,521370
31,Minas Gerais,fixed,2024,4,223.86904822480693,146.95491748719448,12.838570556543432,602864
32,Espírito Santo,fixed,2024,4,211.30027241075084,130.34423385953303,13.364093959731544,126948
33,Rio de Janeiro,fixed,2024,4,230.11799658893784,132.1845617293746,9.461237991772762,737307
35,São Paulo,fixed,2024,4,243.24493664571347,145.8231835303249,9.5880537830567,1893905
41,Paraná,fixed,2024,4,223.02165203112054,159.48792238590752,9.367570941256227,464645
42,Santa Catarina,fixed,2024,4,241.46939398194448,149.98872292430627,9.01920376599893,296973
43,Rio Grande do Sul,fixed,2024,4,226.71104331263766,142.953693921511,9.616850573287214,370931
50,Mato Grosso do Sul,fixed,2024,4,210.0912158948181,143.57808124863163,15.088761623820334,86783
51,Mato Grosso,fixed,2024,4,218.250038095422,141.65216084840995,15.331273773435539,103582
52,Goiás,fixed,2024,4,245.34796298582702,157.21703462156634,11.741605786090005,273760
53,Distrito Federal,fixed,2024,4,298.1634280634336,167.503009000866,8.661636717904308,184760
11,Rondônia,mobile,2024,1,121.8084608056614,22.92255824714208,44.778987479586284,3674
12,Acre,mobile,2024,1,143.35821677327647,20.858570717839378,65.82587064676616,1407
13,Amazonas,mobile,2024,1,127.69109981078526,17.28908968779565,78.96811731315043,10570
14,Roraima,mobile,2024,1,106.57531818181818,15.909381818181817,67.50826446280992,1210
15,Pará,mobile,2024,1,133.78249217441524,19.899775281547786,51.68328039272307,17315
16,Amapá,mobile,2024,1,179.28248538011698,21.25189223057644,76.48203842940686,1197
17,Tocantins,mobile,2024,1,111.17440540540541,19.818229106029108,54.876507276507276,2405
21,Maranhão,mobile,2024,1,132.24929099954772,18.609704115784712,57.039800995024876,11055
22,Piauí,mobile,2024,1,172.67082812499999,24.068772284836065,53.385502049180324,3904
23,Ceará,mobile,2024,1,152.44563861666805,20.8097406252531,36.38211711346886,24694
24,Rio Grande do Norte,mobile,2024,1,147.37106193601312,21.91295788898004,42.77467869838666,7314
25,Paraíba,mobile,2024,1,141.34558011289624,20.668255644811115,50.94007815892314,9212
26,Pernambuco,mobile,2024,1,156.14954640829424,23.240406031432574,37.25413478153542,24306
27,Alagoas,mobile,2024,1,143.1878986699335,22.577226461323065,39.768288414420724,5714
28,Sergipe,mobile,2024,1,133.33002341463416,21.646322926829267,40.237073170731705,5125
29,Bahia,mobile,2024,1,115.4416335434595,20.182097146294893,46.058381941356494,38231
31,Minas Gerais,mobile,2024,1,124.22254547973677,19.704486196744025,36.878507100796675,57740
32,Espírito Santo,mobile,2024,1,144.5956895994459,22.482398822578787,43.84277963753896,8663
33,Rio de Janeiro,mobile,2024,1,187.86550404681566,24.959786958163242,27.381981641850917,84758
35,São Paulo,mobile,2024,1,168.48982925229305,22.847121641704398,28.036653895274586,172260
41,Paraná,mobile,2024,1,172.9484376140477,22.24986535642705,33.317299350863024,33429
42,Santa Catarina,mobile,2024,1,127.74941609473174,19.177892266795553,40.021507974867085,20690
43,Rio Grande do Sul,mobile,2024,1,133.59525890406636,19.634252878639707,35.649389570648914,31699
50,Mato Grosso do Sul,mobile,2024,1,124.66510438630745,21.14872927241963,47.352206169465056,7683
51,Mato Grosso,mobile,2024,1,101.96875754120451,20.122004871980927,51.03918316575101,9647
52,Goiás,mobile,2024,1,144.9896001789709,21.8570169574944,30.23718120805369,22350
53,Distrito Federal,mobile,2024,1,281.7584639356337,33.38840897501275,22.103461952518558,17649
11,Rondônia,mobile,2024,2,153.2768462392451,25.60951207327227,49.88676103247294,3603
12,Acre,mobile,2024,2,147.77414104372357,23.02746191819464,71.1607898448519,1418
13,Amazonas,mobile,2024,2,149.84447675568742,18.644697059616938,83.01555615502203,11121
14,Roraima,mobile,2024,2,162.5684272097054,18.391258232235703,66.98700173310225,1154
15,Pará,mobile,2024,2,153.37354353932582,20.386151743913857,49.46400983146067,17088
16,Amapá,mobile,2024,2,197.83526953125,19.519817057291664,73.18684895833333,1536
17,Tocantins,mobile,2024,2,127.56362100276353,21.243353730754045,47.95696802210817,2533
21,Maranhão,mobile,2024,2,149.0228464384829,19.799968825161887,62.646530989824235,10810
22,Piauí,mobile,2024,2,210.03984339314843,26.449879825992387,42.64627514953779,3678
23,Ceará,mobile,2024,2,167.16109017059304,22.632214459788788,32.25249677450184,20927
24,Rio Grande do Norte,mobile,2024,2,168.86716849715,23.644259696927566,38.200472681773945,7193
25,Paraíba,mobile,2024,2,174.58570919736522,22.73318504513296,42.4430348865577,8198
26,Pernambuco,mobile,2024,2,180.43202659553128,24.87658726784067,34.898431545589474,24929
27,Alagoas,mobile,2024,2,172.2848133866861,25.415850127319022,42.48872317206257,5498
28,Sergipe,mobile,2024,2,150.7635062410477,21.1749869040311,38.28811131573563,4887
29,Bahia,mobile,2024,2,132.84287890048492,20.849666403120384,44.65657284419144,37944
31,Minas Gerais,mobile,2024,2,143.0809848338338,21.85352304612618,36.35784687940014,58947
32,Espírito Santo,mobile,2024,2,187.50714196094307,26.40291986238996,42.36810685014672,9883
33,Rio de Janeiro,mobile,2024,2,214.87933808117725,27.147983796016167,26.476389863736475,82634
35,São Paulo,mobile,2024,2,184.93384797551315,23.88430999307311,27.57082299727069,168907
41,Paraná,mobile,2024,2,183.57524871465296,22.850972518056068,31.791590157914065,32676
42,Santa Catarina,mobile,2024,2,170.1664350903998,22.508277769289535,34.116883116883116,19635
43,Rio Grande do Sul,mobile,2024,2,138.11534485004285,19.3138458269066,38.4159383033419,29175
50,Mato Grosso do Sul,mobile,2024,2,149.66707461583925,22.218903812056737,43.652334515366434,6768
51,Mato Grosso,mobile,2024,2,132.37357438509045,22.16085480550439,49.598222992740276,9229
52,Goiás,mobile,2024,2,159.54183301960424,23.236853817547402,30.898673155502504,21781
53,Distrito Federal,mobile,2024,2,281.62048603758603,28.624290828480678,21.78725516146109,15112
11,Rondônia,mobile,2024,3,170.40884520691463,25.832457045573598,60.169722367731794,3818
12,Acre,mobile,2024,3,172.7509707851491,24.05543031040779,66.87705416920268,1643
13,Amazonas,mobile,2024,3,204.2348486153846,21.688425758241756,65.62065934065934,11375
14,Roraima,mobile,2024,3,213.47282401193138,20.270649515287097,78.972408650261,1341
15,Pará,mobile,2024,3,179.13704966245965,22.930606633401826,53.26099207513942,17035
16,Amapá,mobile,2024,3,287.10267375886525,27.318913604126372,66.22308188265634,1551
17,Tocantins,mobile,2024,3,164.97045758354756,26.549163422695557,58.16489166360632,2723
21,Maranhão,mobile,2024,3,171.65344331945496,20.939002081756247,59.71262301286904,10568
22,Piauí,mobile,2024,3,175.34737369577155,24.65441158704009,53.889346512905,3642
23,Ceará,mobile,2024,3,183.37368958955224,23.502391007462688,33.3439552238806,26800
24,Rio Grande do Norte,mobile,2024,3,178.5335508485555,24.52547907760073,42.933799714988986,7719
25,Paraíba,mobile,2024,3,169.50124447573654,22.112487651646447,47.01592287694974,9232
26,Pernambuco,mobile,2024,3,201.06670381368514,26.029542994103423,36.02099860009333,23573
27,Alagoas,mobile,2024,3,189.22339668949772,25.710119482496196,47.797184170471844,5256
28,Sergipe,mobile,2024,3,180.2176414162207,24.88570769864141,35.91066282420749,4858
29,Bahia,mobile,2024,3,155.3287960547164,22.62750858244428,43.16612971374247,37868
31,Minas Gerais,mobile,2024,3,163.97268694458617,22.86694474457564,36.762612842486845,56827
32,Espírito Santo,mobile,2024,3,213.79127621665648,27.980628181633065,41.96742007737732,9822
33,Rio de Janeiro,mobile,2024,3,245.581522487231,29.816968048718486,25.096824516397422,86538
35,São Paulo,mobile,2024,3,198.69363578052315,24.14490018176777,26.994479189130903,162295
41,Paraná,mobile,2024,3,205.8683394252584,23.882177936728006,30.028863120746156,31736
42,Santa Catarina,mobile,2024,3,190.46410572641608,22.806305477891684,32.27948638293466,19314
43,Rio Grande do Sul,mobile,2024,3,164.06960814806703,21.49459821852298,32.74318256488884,27393
50,Mato Grosso do Sul,mobile,2024,3,171.95976668159426,23.921382743693087,42.01119570085088,6699
51,Mato Grosso,mobile,2024,3,142.16644832166145,22.34729111325767,58.08790147307413,8282
52,Goiás,mobile,2024,3,178.9355857727959,25.216364647553352,35.0333261478767,23195
53,Distrito Federal,mobile,2024,3,299.689980896257,31.44748814920347,22.568579199585546,15442
11,Rondônia,mobile,2024,4,200.41740535714288,29.431403826530612,45.4719387755102,3920
12,Acre,mobile,2024,4,216.79707523739955,27.837146092037983,70.01314828341856,1369
13,Amazonas,mobile,2024,4,197.84459039642658,20.527831825795644,70.3501954215522,8955
14,Roraima,mobile,2024,4,214.14160675965667,19.978849248927038,82.05472103004291,1864
15,Pará,mobile,2024,4,184.0182738493861,24.18678740726151,52.845446786159805,15231
16,Amapá,mobile,2024,4,251.08561013824882,26.840380645161293,78.34746543778802,1085
17,Tocantins,mobile,2024,4,172.3250788840789,23.8324329004329,52.68157768157768,2079
21,Maranhão,mobile,2024,4,183.80528014766205,20.901723543888433,64.34557013945857,9752
22,Piauí,mobile,2024,4,182.03545997610513,24.00849850657109,70.21206690561529,3348
23,Ceará,mobile,2024,4,191.7993882888246,22.93289266882123,32.414696376934856,23516
24,Rio Grande do Norte,mobile,2024,4,184.85366238643246,23.254124651726226,40.90260448213204,8255
25,Paraíba,mobile,2024,4,192.98900338983051,23.06702418079096,43.932429378531076,8850
26,Pernambuco,mobile,2024,4,218.4886370373759,27.275054805800817,37.808271192643765,21859
27,Alagoas,mobile,2024,4,196.33396016806725,25.57805731092437,51.624537815126054,5950
28,Sergipe,mobile,2024,4,199.3277774034142,24.80194159928122,35.23719676549865,4452
29,Bahia,mobile,2024,4,170.03522460470936,23.57229345353202,41.014787851211466,35164
31,Minas Gerais,mobile,2024,4,173.7834235411296,21.924858194672293,36.265526130771036,51204
32,Espírito Santo,mobile,2024,4,245.59165184516425,28.854527705676563,42.21137569123124,8861
33,Rio de Janeiro,mobile,2024,4,239.75849976039612,27.366107981470634,25.841315691390236,75124
35,São Paulo,mobile,2024,4,205.8927185242232,23.445020884865656,27.2261178298014,153221
41,Paraná,mobile,2024,4,218.21667332362995,23.391565040788006,31.174254476525743,29543
42,Santa Catarina,mobile,2024,4,203.29291249935622,22.86553772467425,34.08070247721069,19417
43,Rio Grande do Sul,mobile,2024,4,186.5780916010199,22.905065304258475,30.931384861285533,26277
50,Mato Grosso do Sul,mobile,2024,4,198.77451615338165,26.56892210144927,45.23867753623188,6624
51,Mato Grosso,mobile,2024,4,148.96001373806098,24.40679890095512,52.25278032186314,7643
52,Goiás,mobile,2024,4,186.89782588714644,24.495317382858765,34.11304306628133,21107
53,Distrito Federal,mobile,2024,4,321.52268158719113,32.75232836756005,20.845666550643926,14365
